source,name,disposition,flag_confirmed,planet_class,ra,dec,pl_rade,pl_masse,pl_density,pl_orbper,pl_insol,pl_eqt,st_teff,st_logg,st_rad,stellar_flux_proxy,distance_pc,mag
TESS,TOI-2484.01,CANDIDATE,0,Neptune+,2197342150.0,370267400.0,25170000.0,32566960.670326952,1.125993692021154e-14,83272872.0,29700000000.0,51830000.0,108945000.0,1791270000.0,56320000000.0,4.468425331232467e+53,7870000000.0,638466000.0
TESS,TOI-2485.01,CONFIRMED,1,Neptune+,2052043220.0,229839690.0,62170000.0,72169079.04751185,1.6558345328912142e-15,112347982.0,47800000000.0,121960000.0,109687000.0,3979530000.0,60164000000.0,5.239550601760982e+53,11210000000.0,2625800000.0
TESS,TOI-2486.01,CANDIDATE,0,Neptune+,598521700.0,-364760260.0,15350000.0,21075378.074130993,3.212614456377037e-14,15411764.0,15100000000.0,31731100.0,111869000.0,965003000.0,43073000000.0,2.905689913764947e+53,10890000000.0,2337800000.0
TESS,TOI-2487.01,CANDIDATE,0,Neptune+,428883220.0,-810069920.0,31410000.0,39574896.16308285,7.040837958256804e-15,34024655.0,149900000000.0,153640000.0,128466000.0,6461880000.0,58220000000.0,9.232030054594934e+53,14300000000.0,6950020000.0
TESS,TOI-2488.01,CANDIDATE,0,Neptune+,3471361740.0,-450264930.0,42439843.0,51575199.4796884,3.71987190461939e-15,107668398.0,19336811005.0,105027085.0,106292000.0,3852380000.0,53940000000.0,3.71384863832471e+53,11873005031.0,4696384100.0
TESS,TOI-2489.01,CANDIDATE,0,Neptune+,3325530920.0,-450496140.0,13367863.0,18660984.31034055,4.306822408781834e-14,14269510.0,28817106387.0,88281188.0,112451000.0,2153940000.0,54210000000.0,4.699072028315959e+53,15283477807.0,12894656111.0
TESS,TOI-249.01,CANDIDATE,0,Neptune+,140800260.0,-389492340.0,23345844.0,30480664.428771347,1.3206996618170282e-14,66153188.0,13413720224.0,22695325.0,112738000.0,706272000.0,41570000000.0,2.791523917898501e+53,5703462995.0,250078015.0
TESS,TOI-2490.01,CANDIDATE,0,Neptune+,731245090.0,-362570980.0,74747370.0,84871994.16607374,1.1204307809884788e-15,,44075735305.0,78938765.0,112759000.0,2676480000.0,54590000000.0,4.817603474269658e+53,7704245689.0,832609761.0
TESS,TOI-2491.01,CANDIDATE,0,Neptune+,872833910.0,96275150.0,25599954.0,33056013.921766706,1.086278796448738e-14,59277700.0,129845364661.0,204068988.0,110233000.0,5337260000.0,83430000000.0,1.0277583050849497e+54,16083142967.0,15812651219.0
TESS,TOI-2492.01,FALSE POSITIVE,0,Neptune+,900997380.0,51144700.0,49770000.0,59337811.39730624,2.6536092728601425e-15,101004307.0,136800000000.0,174827000.0,116749000.0,4214230000.0,65190000000.0,7.895409129801386e+53,11180000000.0,2601720000.0
TESS,TOI-2493.01,CANDIDATE,0,Neptune+,897462480.0,-215750940.0,20935301.0,27693235.84294574,1.663966009669358e-14,,17043313705.0,26595119.0,114330000.0,931416000.0,42420000000.0,3.074554121338573e+53,4684364849.0,113795177.0
TESS,TOI-2494.01,CANDIDATE,0,Neptune+,901595290.0,0.131482,19760000.0,26320401.352070153,1.8807889353232705e-14,83761316.0,90600000000.0,95366300.0,107202000.0,1528660000.0,53760000000.0,3.817069532817371e+53,8000000000.0,681559000.0
TESS,TOI-2495.01,CANDIDATE,0,Neptune+,1048270070.0,-48282740.0,16941573.0,22986840.569735684,2.606312361162183e-14,77953850.0,27839129229.0,18939264.0,122285000.0,430789000.0,33560000000.0,2.5184692690763343e+53,3799713444.0,49263400.0
TESS,TOI-2496.01,CANDIDATE,0,Neptune+,911961550.0,-325801970.0,19286406.0,25764466.160294335,1.9800474968351334e-14,15746828.0,775035100766.0,229576146.0,141969000.0,1966830000.0,32730000000.0,4.3517717008264085e+53,7416362852.0,714965163.0
TESS,TOI-2497.01,CONFIRMED,1,Neptune+,900625880.0,118840580.0,78236322.0,88348547.61228204,1.017144166123321e-15,106556940.0,21036578759.0,117630857.0,91411200.0,2852890000.0,67150000000.0,3.148398339856368e+53,14334467118.0,9978085310.0
TESS,TOI-2498.01,CONFIRMED,1,Neptune+,954162200.0,112516480.0,29752080.0,37730733.93541646,7.898627415353317e-15,37382381.0,13164622757.0,47741230.0,108440000.0,2752650000.0,59380000000.0,4.875716237927671e+53,13523587386.0,7904759269.0
TESS,TOI-2499.01,CANDIDATE,0,Neptune+,894566480.0,-114182030.0,10530000.0,15126448.274922736,7.142664111030936e-14,25574812.0,18600000000.0,177879000.0,107996000.0,2339530000.0,58440000000.0,4.6456992931421895e+53,14000000000.0,6392070000.0
TESS,TOI-250.01,CONFIRMED,1,Neptune+,3593490280.0,-412772200.0,23682490.0,30867117.779730637,1.281216036134004e-14,16284288.0,137986701483.0,129621642.0,115464000.0,3091370000.0,57000000000.0,5.774788803956377e+53,16027450127.0,15594761539.0
TESS,TOI-2500.01,CANDIDATE,0,Neptune+,966989700.0,82009790.0,30310000.0,38352671.79821813,7.59357329827807e-15,29553140.0,64700000000.0,131598000.0,116190000.0,7027100000.0,78370000000.0,1.1193726729866118e+54,19780000000.0,25413300000.0
TESS,TOI-2501.01,CANDIDATE,0,Neptune+,1080665930.0,-440275440.0,22585228.0,29605032.4647408,1.4167736750826318e-14,53262922.0,15016874101.0,26350944.0,116751000.0,938832000.0,40660000000.0,3.0716885932338134e+53,6418756259.0,401166389.0
TESS,TOI-2502.01,CONFIRMED,1,Neptune+,1013948050.0,-338816920.0,44361226.0,53624482.652535506,3.3865763363837336e-15,31413825.0,54330348726.0,130708640.0,136373000.0,14779800000.0,65340000000.0,1.4766305115653012e+54,17621995122.0,22789841698.0
TESS,TOI-2503.01,CONFIRMED,1,Neptune+,944447590.0,-357063640.0,22718194.0,29758356.85230523,1.3992519163124668e-14,16751568.0,177810520005.0,132366563.0,139819000.0,7439720000.0,54570000000.0,1.1380796932728691e+54,14344366942.0,10005678570.0
TESS,TOI-2504.01,CANDIDATE,0,Neptune+,972148620.0,115318900.0,47039020.0,56462912.103947766,2.990865287923147e-15,135853506.0,31495795009.0,152559264.0,106358000.0,5085610000.0,83890000000.0,9.005359132858898e+53,12774513763.0,6293590997.0
TESS,TOI-2505.01,CANDIDATE,0,Neptune+,954865350.0,-115413940.0,19580000.0,26109296.18773532,1.917632921996502e-14,28972041.0,6400000000.0,40960000.0,107015000.0,2827830000.0,58790000000.0,4.5329981693266465e+53,12970000000.0,4700210000.0
TESS,TOI-2506.01,CANDIDATE,0,Neptune+,920109740.0,-390108090.0,58320000.0,68221209.29373215,1.896161140715905e-15,149695925.0,4300000000.0,30478400.0,99257000.0,2362430000.0,64560000000.0,4.045494566545761e+53,,2199160000.0
TESS,TOI-2507.01,CANDIDATE,0,Neptune+,825598260.0,-437984590.0,34976316.0,43503197.239485174,5.6054096754798055e-15,173051476.0,6571128437.0,27663379.0,94951000.0,1034540000.0,58240000000.0,2.757026271709218e+53,6767077743.0,495593572.0
TESS,TOI-2508.01,CANDIDATE,0,Neptune+,1048179650.0,-144445110.0,32380000.0,40648415.676965274,6.601178315087834e-15,16951056.0,3700000000.0,31135200.0,103559000.0,3065970000.0,67960000000.0,5.312000812172825e+53,,63871300000.0
TESS,TOI-2509.01,CANDIDATE,0,Neptune+,944097380.0,-96310720.0,21280000.0,28094093.844406027,1.607342886075957e-14,15339665.0,4700000000.0,42892400.0,107088000.0,4469520000.0,66940000000.0,5.892975651407281e+53,20630000000.0,30126500000.0
TESS,TOI-251.01,CONFIRMED,1,Neptune+,3530620660.0,-372558630.0,21294254.0,28110653.274326317,1.6050627755762188e-14,49377227.0,8448199092.0,28269897.0,93258000.0,995230000.0,58620000000.0,2.599177972324303e+53,10411942661.0,2777461661.0
TESS,TOI-2510.01,FALSE POSITIVE,0,Neptune+,1013973610.0,-465654710.0,12820000.0,17986284.646160092,4.7063666846842604e-14,19785151.0,5000000000.0,26971400.0,100879000.0,2041660000.0,63170000000.0,4.132613858279525e+53,13260000000.0,5140240000.0
TESS,TOI-2511.01,FALSE POSITIVE,0,Earth-like,1047525140.0,-78974550.0,0.912,0.7111822385875061,5.168978923473799,0.7951534,19200000000.0,97061200.0,109539000.0,5238670000.0,68110000000.0,6.678775540902309e+53,19060000000.0,21952100000.0
TESS,TOI-2512.01,CANDIDATE,0,Neptune+,935097150.0,-209977140.0,55070000.0,64864230.05032696,2.141255109836741e-15,23933087.0,1500000000.0,20323500.0,92260500.0,1993370000.0,63930000000.0,2.9612332999556083e+53,25020000000.0,65116200000.0
TESS,TOI-2513.01,CANDIDATE,0,Neptune+,940277090.0,-212794770.0,25770000.0,33249160.801904723,1.0711389383038344e-14,25577037.0,5300000000.0,39587000.0,100509000.0,2586930000.0,60390000000.0,3.7217728845289645e+53,17270000000.0,14789800000.0
TESS,TOI-2514.01,CANDIDATE,0,Neptune+,867195340.0,-170290890.0,40470000.0,49462631.72613491,4.114205507259458e-15,63951381.0,5100000000.0,21004300.0,106670000.0,1737640000.0,55630000000.0,4.006704374988507e+53,11810000000.0,3238910000.0
TESS,TOI-2515.01,CANDIDATE,0,Neptune+,892938990.0,-186722450.0,24170000.0,31425590.887051154,1.2270489146623195e-14,59016526.0,24500000000.0,136737000.0,101083000.0,2814480000.0,61270000000.0,3.919297688703707e+53,14930000000.0,8261950000.0
TESS,TOI-2516.01,CANDIDATE,0,Neptune+,1090444000.0,-174530650.0,79060000.0,89166556.03717902,9.948095305747496e-16,54927168.0,52900000000.0,185905000.0,99552000.0,5450790000.0,96230000000.0,9.095381695081445e+53,,144644000000.0
TESS,TOI-2517.01,FALSE POSITIVE,0,Neptune+,991725850.0,-233097610.0,24900000.0,32259336.10878863,1.1520352256454838e-14,26788253.0,3500000000.0,50789100.0,100386000.0,4037680000.0,68630000000.0,4.7832226415046655e+53,17260000000.0,14760000000.0
TESS,TOI-2518.01,CANDIDATE,0,Neptune+,1054448500.0,-349196870.0,34010000.0,42443758.62861067,5.9484294459759515e-15,68979432.0,5500000000.0,21856300.0,102282000.0,1608250000.0,60160000000.0,3.9610698540244245e+53,10950000000.0,2391330000.0
TESS,TOI-2519.01,CANDIDATE,0,Neptune+,978917170.0,-239515980.0,20620000.0,27325871.493780717,1.7183689368336923e-14,69551801.0,7700000000.0,22912400.0,102807000.0,818560000.0,47420000000.0,2.511966505431796e+53,6910000000.0,380097000.0
TESS,TOI-252.01,CANDIDATE,0,Earth-like,575536530.0,-630539190.0,0.5001924,0.07705613614288193,3.3947229512644004,10021853.0,23199972324.0,50155627.0,117497000.0,1905960000.0,50710000000.0,4.901108686395913e+53,15627103079.0,14094020834.0
TESS,TOI-2520.01,CANDIDATE,0,Neptune+,1068414630.0,-114367730.0,41330000.0,50386426.288877346,3.9348276572111895e-15,20944084.0,3200000000.0,13983600.0,98599010.0,874053000.0,52980000000.0,2.6528587409519513e+53,21280000000.0,34076000000.0
TESS,TOI-2521.01,CANDIDATE,0,Neptune+,935291440.0,-80623090.0,45330000.0,54653682.90967233,3.2349729242069385e-15,55630870.0,25200000000.0,90413300.0,108218000.0,3413470000.0,54914000000.0,4.135844219553901e+53,13130000000.0,4941880000.0
TESS,TOI-2522.01,CANDIDATE,0,Neptune+,1071185130.0,-121478660.0,43650000.0,52867179.15423114,3.504626727014344e-15,20988541.0,3500000000.0,16655400.0,91239000.0,845017000.0,55310000000.0,2.119968381280359e+53,20330000000.0,28400500000.0
TESS,TOI-2523.01,CANDIDATE,0,Neptune+,958098710.0,-113486170.0,28490000.0,36318621.4277011,8.658853306256088e-15,46410823.0,6600000000.0,28643800.0,101424000.0,1662570000.0,58090000000.0,3.570801353042622e+53,12000000000.0,3448810000.0
TESS,TOI-2524.01,CONFIRMED,1,Neptune+,1608868430.0,-19126980.0,42542613.0,51685088.203313544,3.700847188218806e-15,71858029.0,111924995247.0,131612000.0,121772000.0,4388420000.0,57583000000.0,7.290852810091168e+53,10610000000.0,2106090000.0
TESS,TOI-2525.01,CONFIRMED,1,Neptune+,868509740.0,-605213080.0,64129373.0,74166904.71727568,1.5504135227937738e-15,233418536.0,64736021510.0,97267129.0,134006000.0,3953980000.0,49440000000.0,7.882317058747982e+53,5129721403.0,163642505.0
TESS,TOI-2526.01,CANDIDATE,0,Neptune+,2701348490.0,-656138080.0,51970000.0,61639966.04403283,2.4210993707647237e-15,80113850.0,78900000000.0,117844000.0,110586000.0,3021450000.0,59230000000.0,5.246673794332501e+53,12680000000.0,4299800000.0
TESS,TOI-2527.01,CANDIDATE,0,Neptune+,1366533010.0,-504804500.0,37060000.0,45775886.662651904,4.9582554137096865e-15,23018922.0,12600000000.0,121460000.0,111673000.0,7430850000.0,69190000000.0,7.445251867249136e+53,22700000000.0,44118100000.0
TESS,TOI-2528.01,CANDIDATE,0,Neptune+,1888345970.0,-180294790.0,59280000.0,69208464.14013276,1.831652154600671e-15,117248927.0,85400000000.0,87260400.0,129363000.0,5134310000.0,59800000000.0,1.0014809258521353e+54,10560000000.0,2069680000.0
TESS,TOI-2529.01,CONFIRMED,1,Neptune+,1189945350.0,-523548330.0,89430000.0,99381430.35277225,7.660620093960509e-16,,42400000000.0,109718000.0,106693000.0,2962710000.0,58220000000.0,4.392260699822174e+53,8080000000.0,709731000.0
TESS,TOI-253.01,CANDIDATE,0,Neptune+,143185030.0,-515852510.0,20000000.0,26601516.535249062,1.833263043721052e-14,35104148.0,3088285985.0,13286540.0,93626000.0,308431000.0,40200000000.0,1.2417609076581449e+53,7233731892.0,647098860.0
TESS,TOI-2530.01,CANDIDATE,0,Neptune+,167726870.0,-683681030.0,46460000.0,55850838.905934386,3.070438895270404e-15,,216240000000.0,111787000.0,127296000.0,2165810000.0,44900000000.0,5.2936071769207414e+53,4050000000.0,44801500.0
TESS,TOI-2531.01,CANDIDATE,0,Neptune+,525312180.0,-608756230.0,31685870.0,39880606.99052146,6.91151454083311e-15,81484094.0,134976071224.0,101405034.0,124329000.0,3146930000.0,53200000000.0,6.762589514951482e+53,7898623006.0,919870190.0
TESS,TOI-2532.01,CANDIDATE,0,Neptune+,2011676530.0,-198961600.0,42230000.0,51350721.69523099,3.7591675394618355e-15,167224532.0,116400000000.0,94675300.0,126460000.0,3634900000.0,55600000000.0,7.906099815666422e+53,7210000000.0,449403000.0
TESS,TOI-2533.01,CANDIDATE,0,Neptune+,2126387970.0,264234300.0,28960000.0,36845353.759193875,8.363641955461075e-15,66857865.0,66900000000.0,96535200.0,116417000.0,3684090000.0,61443000000.0,6.934424736599345e+53,10080000000.0,1718350000.0
TESS,TOI-2534.01,CANDIDATE,0,Neptune+,3386446130.0,-575704250.0,84750000.0,94790091.40439884,8.585235168241519e-16,,51800000000.0,120956000.0,108209000.0,3929290000.0,64215000000.0,5.6536186128358354e+53,10110000000.0,1740590000.0
TESS,TOI-2535.01,CANDIDATE,0,Neptune+,1855294630.0,-249431870.0,30380000.0,38430606.3905663,7.556528124981944e-15,164452725.0,118100000000.0,98551800.0,127024000.0,3435870000.0,52780000000.0,7.2524026875757956e+53,5660000000.0,170530000.0
TESS,TOI-2536.01,CANDIDATE,0,Neptune+,909639360.0,-395464480.0,88239957.0,98216726.04295863,7.881301909599797e-16,319919595.0,130540547159.0,,127022000.0,6319510000.0,57800000000.0,8.697039910846652e+53,5741541070.0,256823585.0
TESS,TOI-2537.01,CONFIRMED,1,Neptune+,543882660.0,100577460.0,48738442.0,58254173.52252357,2.7740896568919004e-15,940997954.0,205251201107.0,145890881.0,120294000.0,1849860000.0,46967000000.0,4.619144051323665e+53,4212871907.0,74444740.0
TESS,TOI-2538.01,CANDIDATE,0,Neptune+,952263180.0,-72989400.0,36060000.0,44687147.739936754,5.254287627745028e-15,29103781.0,14800000000.0,122597000.0,105970000.0,9067460000.0,73408000000.0,6.795454690563744e+53,22820000000.0,45018800000.0
TESS,TOI-2539.01,CANDIDATE,0,Neptune+,930384420.0,-307879310.0,15285482.0,20997405.79212653,3.241429662177274e-14,0.985586,13433387762.0,52012051.0,115606000.0,3865250000.0,57994000000.0,6.007414900148087e+53,21188465446.0,47634215785.0
TESS,TOI-254.01,FA,0,Neptune+,3517053830.0,-117255730.0,18665650.0,25033290.773665667,2.1222520615405924e-14,201865390.0,10060418330.0,32839810.0,98343000.0,1333143000.0,61010000000.0,3.4815758407492743e+53,6968959687.0,557433174.0
TESS,TOI-2540.01,CANDIDATE,0,Neptune+,825585480.0,-426979460.0,31582562.0,39766161.7324343,6.959531051165064e-15,127187255.0,11441789073.0,25924633.0,82731000.0,191419000.0,40363000000.0,7.632028284028568e+52,4772453303.0,122599233.0
TESS,TOI-2541.01,CANDIDATE,0,Neptune+,805088240.0,-257223550.0,27020000.0,34664353.37455285,9.688029303886004e-15,14118418.0,5200000000.0,81492400.0,99048000.0,7378090000.0,78396000000.0,5.915216584067583e+53,28580000000.0,110772000000.0
TESS,TOI-2542.01,CANDIDATE,0,Neptune+,1205569130.0,-235233740.0,27670768.0,35397995.32331637,9.211352510472233e-15,41133928.0,243152652878.0,,149801000.0,46251200000.0,57800000000.0,1.6823429281302002e+54,11375627449.0,3957513853.0
TESS,TOI-2543.01,CONFIRMED,1,Neptune+,1365969170.0,35676700.0,64481914.0,74525580.8567591,1.5324982385763245e-15,75427509.0,30983066655.0,108099759.0,108165000.0,4267980000.0,63498000000.0,5.5190853654325655e+53,13310393949.0,7417962608.0
TESS,TOI-2544.01,FALSE POSITIVE,0,Neptune+,1201533960.0,-545090020.0,37404027.0,46149623.08617468,4.862072690113295e-15,210689935.0,33927700746.0,153646915.0,107607000.0,3778720000.0,54410000000.0,3.969351390152255e+53,9525129011.0,1945380096.0
TESS,TOI-2545.01,CONFIRMED,1,Neptune+,1355458030.0,-34208190.0,42710470.0,51864503.9492786,3.670080170987038e-15,79940367.0,4046194381.0,25576021.0,89059400.0,1071180000.0,58462900000.0,2.1502045098293805e+53,10229865778.0,2588217348.0
TESS,TOI-2546.01,CANDIDATE,0,Earth-like,1209692210.0,111354620.0,0.428,0.043285450847356945,3.0438203258217182,21811989.0,23000000000.0,187156000.0,118215000.0,5153560000.0,61259600000.0,7.328897700266609e+53,9740000000.0,1494610000.0
TESS,TOI-2547.01,CONFIRMED,1,Neptune+,1333242980.0,85230170.0,27479753.0,35182871.797723174,9.347622945802491e-15,23114203.0,149751986739.0,131879107.0,113020000.0,2737030000.0,57857900000.0,5.461935218832821e+53,14185620601.0,9570053443.0
TESS,TOI-2548.01,CONFIRMED,1,Neptune+,1311069960.0,18598930.0,24440000.0,31734309.8178069,1.1984883786402224e-14,85234958.0,189420000000.0,120756000.0,100471000.0,1005880000.0,52380000000.0,2.795721379709014e+53,6760000000.0,346952000.0
TESS,TOI-2549.01,CANDIDATE,0,Neptune+,1219826900.0,-446669110.0,57405699.0,67279136.42580841,1.960756910771059e-15,48580501.0,110670819039.0,,117320000.0,9701230000.0,83030000000.0,1.3060454576910325e+54,15459494627.0,13499017874.0
TESS,TOI-255.01,CONFIRMED,1,Neptune+,3460750860.0,-212720170.0,28737522.0,36596149.97743364,8.501505164702874e-15,28126485.0,139940625365.0,120658006.0,137426000.0,7451160000.0,57000000000.0,1.1588449559316736e+54,12698918153.0,6145934084.0
TESS,TOI-2550.01,FALSE POSITIVE,0,Neptune+,1222281170.0,122076230.0,19063647.0,25502412.673141122,2.029418807052391e-14,90702531.0,38061953378.0,57395383.0,107757000.0,1829370000.0,55091000000.0,4.0920721185714565e+53,8271534677.0,1106280815.0
TESS,TOI-2551.01,CANDIDATE,0,Neptune+,1125156040.0,-117904800.0,23350000.0,30485439.374315746,1.320201368236366e-14,54368410.0,26600000000.0,77988100.0,117664000.0,7304210000.0,79800000000.0,1.220619251858024e+54,13550000000.0,5603940000.0
TESS,TOI-2552.01,CANDIDATE,0,Neptune+,1159187020.0,-102570810.0,18215643.0,24501414.946528748,2.234940787673796e-14,23701119.0,20490263458.0,30793796.0,118762000.0,1022560000.0,40070000000.0,3.1941013738417835e+53,8478780456.0,1221390568.0
TESS,TOI-2553.01,CANDIDATE,0,Neptune+,1218523190.0,-496029390.0,45181283.0,54495862.71040642,3.2575885422168364e-15,83848067.0,119256417552.0,115945537.0,118225000.0,3390250000.0,57575000000.0,6.475975305656152e+53,9363549718.0,1816699451.0
TESS,TOI-2554.01,FALSE POSITIVE,0,Neptune+,1267550880.0,-206801470.0,53639991.0,63379681.54978998,2.2640829714660784e-15,62636501.0,70432784811.0,177665063.0,105484000.0,4839220000.0,69692000000.0,6.013290932317496e+53,15746602021.0,14530093429.0
TESS,TOI-2555.01,FALSE POSITIVE,0,Neptune+,1234884750.0,-247173000.0,33340000.0,41707074.14084579,6.20470748702928e-15,160475029.0,136300000000.0,193344000.0,111169000.0,4419320000.0,63375000000.0,6.13438092762281e+53,7250000000.0,460707000.0
TESS,TOI-2556.01,CANDIDATE,0,Neptune+,1287028710.0,85694830.0,46198374.0,55573978.34813677,3.1074188142878082e-15,80149323.0,44264689118.0,95021286.0,107003000.0,2772810000.0,58862000000.0,4.542070226732861e+53,10787784380.0,3200737304.0
TESS,TOI-2557.01,CANDIDATE,0,Neptune+,1192459480.0,-494735630.0,40164674.0,49134092.2357525,4.1807921052996735e-15,98302309.0,51167220440.0,275606205.0,112047000.0,7974740000.0,66836000000.0,7.040797159453336e+53,15945662998.0,15278873209.0
TESS,TOI-2558.01,CANDIDATE,0,Neptune+,1282457900.0,-252562450.0,42520718.0,51661679.24244933,3.7048883532937606e-15,177859152.0,65358664276.0,120078948.0,116919000.0,4009050000.0,58340000000.0,6.360235820400192e+53,8053455558.0,994145767.0
TESS,TOI-2559.01,CANDIDATE,0,Neptune+,3120116890.0,-358426050.0,26270000.0,33816204.72361698,1.0283785752914764e-14,42002507.0,256700000000.0,149915000.0,131141000.0,5028870000.0,57099000000.0,9.642973397547508e+53,10930000000.0,2369400000.0
TESS,TOI-256.01,CONFIRMED,1,Neptune+,112486320.0,-152741090.0,20690510.0,27408082.459127314,1.705978052282262e-14,247373412.0,65604920870.0,18439453.0,112991000.0,149861000.0,31310000000.0,1.5978703730831932e+53,1570898896.0,0.1439176
